UT;DI;TI;CR;Freq1AU;FreqTT;DOI_CR;Ref_ID
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Machova R, 2016, INTERNATIONAL CONFERENCE ON INFORMATION SOCIETY (I-SOCIETY 2016), P46, DOI 10.1109/i-Society.2016.7854170;1;1;10.1109/i-Society.2016.7854170;doi1483
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Marjanovic D, 2014, 14 INT S NEW BUS MOD, P365;1;1;;ref0353
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Mason J, 2016, 24TH INTERNATIONAL CONFERENCE ON COMPUTERS IN EDUCATION (ICCE 2016), P609;1;1;;ref0356
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Mikalef P, 2018, IEEE GLOB ENG EDUC C, P503, DOI 10.1109/EDUCON.2018.8363273;6;6;10.1109/EDUCON.2018.8363273;doi1475
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Mikroyannidis A, 2016, LECT NOTES COMPUTER, V9500, P135;3;3;;ref0380
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Miller S, 2014, J ORG DESIGN, V3, P26, DOI 10.7146/jod.9823, DOI 10.7146/J0D.9823;4;4;10.7146/jod.9823, 10.7146/J0D.9823;doi2459
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Millette C, 2016, 2016 3RD MEC INTERNATIONAL CONFERENCE ON BIG DATA AND SMART CITY (ICBDSC), P101;1;1;;ref0385
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Navarrete R., 2015, MOOCS INNOV TECHNOL, P1, DOI 10.1109/ITHET.2015.7218017;1;1;10.1109/ITHET.2015.7218017;doi1484
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Okoli C, 2004, INFORM MANAGE-AMSTER, V42, P15, DOI 10.1016/j.im.2003.11.002;5;5;10.1016/j.im.2003.11.002;doi0601
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Pecori R, 2018, FUTURE INTERNET, V10, DOI 10.3390/fi10010004;4;4;10.3390/fi10010004;doi2332
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Picciano Anthony G., 2012, J ASYNCHRONOUS LEARN, V16, P9, DOI DOI 10.24059/olj.v16i3.267;6;6;10.24059/olj.v16i3.267;doi2324
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Romero C, 2010, IEEE T SYST MAN CY C, V40, P601, DOI 10.1109/TSMCC.2010.2053532;1;1;10.1109/TSMCC.2010.2053532;doi1494
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Rowley TJ, 1997, ACAD MANAGE REV, V22, P887, DOI 10.2307/259248;3;3;10.2307/259248;doi2263
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Sedkaoui S, 2018, INT J INOV SCI, V10, P274, DOI 10.1108/IJIS-09-2017-0092;4;4;10.1108/IJIS-09-2017-0092;doi1414
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Self RJ, 2014, INT CONF UTIL CLOUD, P630, DOI 10.1109/UCC.2014.101;3;3;10.1109/UCC.2014.101;doi1495
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Song IY, 2016, EXPERT SYST, V33, P364, DOI 10.1111/exsy.12130;2;2;10.1111/exsy.12130;doi1537
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Van den Broek T, 2011, WALKING EXTRABYTE LI, P95;2;2;;ref0559
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Verbert K, 2012, EDUC TECHNOL SOC, V15, P133;2;2;;ref0568
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Vieira C, 2018, COMPUT EDUC, V122, P119, DOI 10.1016/j.compedu.2018.03.018;3;3;10.1016/j.compedu.2018.03.018;doi0443
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Williamson B, 2016, J EDUC POLICY, V31, P123, DOI 10.1080/02680939.2015.1035758;2;2;10.1080/02680939.2015.1035758;doi1180
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Yu XG, 2015, 2015 INTERNATIONAL CONFERENCE OF EDUCATIONAL INNOVATION THROUGH TECHNOLOGY - EITT 2015, P103, DOI 10.1109/EITT.2015.29;2;2;10.1109/EITT.2015.29;doi1476
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Zadeh AH, 2018, E-J BUS EDUC SCHOLAR, V12, P120;3;3;;ref0627
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Zheng QH, 2014, INT CONF E BUS ENG, P258, DOI 10.1109/ICEBE.2014.51;2;2;10.1109/ICEBE.2014.51;doi1480
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Zuiderwijk Anneke, 2014, Information Polity, V19, P17, DOI 10.3233/IP-140329;1;2;10.3233/IP-140329;doi2330
WOS:000562112800001;10.1186/s41239-020-00208-z;Big and open linked data analytics: a study on changing roles and skills in the higher educational process;Zuiderwijk Anneke, 2012, Electronic Journal of e-Government, V10, P156;1;2;;ref0633
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Aaltonen K, 2011, INT J PROJ MANAG, V29, P165, DOI 10.1016/j.ijproman.2010.02.001;1;2;10.1016/j.ijproman.2010.02.001;doi0539
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Aaltonen K, 2010, SCAND J MANAG, V26, P381, DOI 10.1016/j.scaman.2010.09.001;1;2;10.1016/j.scaman.2010.09.001;doi0882
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Achterkamp Marjolein C, 2008, International Journal of Project Management, V26, P749, DOI 10.1016/j.ijproman.2007.10.001;1;1;10.1016/j.ijproman.2007.10.001;doi0531
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Andersson P, 2008, MARKETING THEOR, V8, P67, DOI 10.1177/1470593107086485;1;1;10.1177/1470593107086485;doi1914
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Araujo L, 2016, CONSUMP MARK CULT, V19, P92, DOI 10.1080/10253866.2015.1096095;4;4;10.1080/10253866.2015.1096095;doi1210
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Azimont F, 2007, IND MARKET MANAG, V36, P849, DOI 10.1016/j.indmarman.2007.05.012;1;1;10.1016/j.indmarman.2007.05.012;doi0608
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Brady T., 2005, International Journal of Project Management, V23, P360, DOI 10.1016/j.ijproman.2005.01.001;3;3;10.1016/j.ijproman.2005.01.001;doi0527
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Brady T., 2012, OXFORD HDB PROJECT M, P273;3;3;;ref0065
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Broesterhuizen E., 2014, INFRANOMICS SUSTAINA, P11;1;1;;ref0067
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;CALLON M, 1986, SOCIOL RE MONOGR, P196;5;12;;ref0078
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Callon M, 2016, CONSUMP MARK CULT, V19, P17, DOI 10.1080/10253866.2015.1067002;7;12;10.1080/10253866.2015.1067002;doi1208
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Carroll A. B., 1999, BUSINESS SOC, V38, P268, DOI DOI 10.1177/000765039903800303;2;2;10.1177/000765039903800303;doi1776
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Caru A., 2004, European Management Journal, V22, P532, DOI 10.1016/j.emj.2004.09.011;1;1;10.1016/j.emj.2004.09.011;doi0473
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Chakrabarti R, 2013, IND MARKET MANAG, V42, P356, DOI 10.1016/j.indmarman.2012.12.009;1;1;10.1016/j.indmarman.2012.12.009;doi0621
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;CLARKSON MBE, 1995, ACAD MANAGE REV, V20, P92, DOI 10.2307/258888;1;1;10.2307/258888;doi2251
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Cochoy F, 2016, CONSUMP MARK CULT, V19, P3, DOI 10.1080/10253866.2015.1096066;6;6;10.1080/10253866.2015.1096066;doi1209
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Cova B., 1996, INT BUSINESS REV, V5, P647, DOI DOI 10.1016/S0969-5931(96)00032-7;9;31;10.1016/S0969-5931(96)00032-7;doi0967
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Cova B., 1992, RECHERCHE APPL APPL, V7, P83, DOI 10.1177/076737019200700404;1;31;10.1177/076737019200700404;doi1867
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Cova B., 2002, PROJECT MARKETING CO;12;31;;ref0112
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Cova B., 1994, J STRATEGIC MARKETIN, V2, P29, DOI DOI 10.1080/09652549400000002;3;31;10.1080/09652549400000002;doi1205
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Cova B., 1997, EUROPEAN MANAGEMENT, V15, P546, DOI DOI 10.1016/S0263-2373(97)00034-0;2;31;10.1016/S0263-2373(97)00034-0;doi0942
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;COVA B, 2000, EUROPEAN MANAGEMENT, V18, P551, DOI DOI 10.1016/S0263-2373(00)00044-X;1;31;10.1016/S0263-2373(00)00044-X;doi0941
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Cova B, 2007, IND MARKET MANAG, V36, P138, DOI 10.1016/j.indmarman.2006.04.008;1;31;10.1016/j.indmarman.2006.04.008;doi0605
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Crane A., 2004, BUSINESS ETHICS MANA;1;1;;ref0113
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Crespin-Mazet F., 2009, 25 IMP C MARS;1;2;;ref0114
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Crespin-Mazet F, 2007, IND MARKET MANAG, V36, P158, DOI 10.1016/j.indmarman.2006.02.011;1;2;10.1016/j.indmarman.2006.02.011;doi0604
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Davies A., 2011, BUSINESS PROJECTS MA;3;3;;ref0118
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Dedehayir O, 2014, J ENG TECHNOL MANAGE, V33, P174, DOI 10.1016/j.jengtecman.2014.06.002;1;1;10.1016/j.jengtecman.2014.06.002;doi0719
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;DONALDSON T, 1995, ACAD MANAGE REV, V20, P65, DOI 10.5465/AMR.1995.9503271992;1;1;10.5465/AMR.1995.9503271992;doi2405
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Dreveton B., 2011, MANAGEMENT INT, V15, P11;12;12;;ref0136
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Dubois A, 2002, J BUS RES, V55, P553, DOI 10.1016/S0148-2963(00)00195-8;1;1;10.1016/S0148-2963(00)00195-8;doi0932
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;DUNN DT, 1981, BUS HORIZONS, V24, P59, DOI 10.1016/S0007-6813(81)80029-8;1;1;10.1016/S0007-6813(81)80029-8;doi0913
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Elkington J., 1998, CANNIBALS FORKS TRIP;3;3;;ref0147
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Esse B., 2012, IMP J, V6, P98;1;1;;ref0152
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Finke T, 2016, IND MARKET MANAG, V58, P94, DOI 10.1016/j.indmarman.2016.05.018;1;1;10.1016/j.indmarman.2016.05.018;doi0628
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Flyvbjerg B., 2003, MEGAPROJECTS RISK AN;2;2;;ref0171
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Freeman R. E., 1984, STRATEGIC MANAGEMENT;3;3;;ref0174
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Girard C, 2012, J BUS ETHICS, V107, P215, DOI 10.1007/s10551-011-1034-3;1;1;10.1007/s10551-011-1034-3;doi0282
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Girin J., 1990, EPISTEMOLOGIES SCI G, P141;1;1;;ref0188
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Hadjikhani A., 1995, BUSINESS NONBUSINESS;1;2;;ref0209
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Hadjikhani A., 2005, NONBUSINESS ACTORS B;1;2;;ref0210
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Hagberg J, 2010, IND MARKET MANAG, V39, P1028, DOI 10.1016/j.indmarman.2010.06.022;4;4;10.1016/j.indmarman.2010.06.022;doi0614
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Hakansson H, 2013, IND MARKET MANAG, V42, P443, DOI 10.1016/j.indmarman.2013.02.010;1;1;10.1016/j.indmarman.2013.02.010;doi0622
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Hakkinen T, 2011, BUILD RES INF, V39, P239, DOI 10.1080/09613218.2011.561948;1;1;10.1080/09613218.2011.561948;doi1201
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Halinen A, 2005, J BUS RES, V58, P1285, DOI 10.1016/j.jbusres.2004.02.001;1;1;10.1016/j.jbusres.2004.02.001;doi0647
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Henriques I, 1999, ACAD MANAGE J, V42, P87, DOI 10.2307/256876;1;1;10.2307/256876;doi2223
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Hobday M, 1998, RES POLICY, V26, P689, DOI 10.1016/S0048-7333(97)00044-9;6;6;10.1016/S0048-7333(97)00044-9;doi0928
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Ivens B., 2010, 26 IMP C, V23;1;1;;ref0255
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Kjellberg H, 2007, IND MARKET MANAG, V36, P861, DOI 10.1016/j.indmarman.2007.06.006;7;7;10.1016/j.indmarman.2007.06.006;doi0609
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Latour B., 2007, CHANGER SOC REFAIRE;1;4;;ref0303
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Latour B, 2005, REASSEMBLING SOCIAL;1;4;;ref0301
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Latour B., 1987, SCI ACTION FOLLOW SC;1;4;;ref0302
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Latour Bruno, 1996, ARAMIS LOVE TECHNOLO;1;4;;ref0304
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Law John., 2007, ACTOR NETWORK THEORY;1;1;;ref0305
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Lehtinen J., 2018, IND MARKET MANAG, DOI 10.1016/j.indmarman.2018.08;1;1;10.1016/j.indmarman.2018.08;doi0630
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Lukka K, 2014, ACCOUNT AUDIT ACCOUN, V27, P1308, DOI 10.1108/AAAJ-03-2013-1265;3;3;10.1108/AAAJ-03-2013-1265;doi1391
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Missonier S, 2014, INT J PROJ MANAG, V32, P1108, DOI 10.1016/j.ijproman.2014.02.010;4;4;10.1016/j.ijproman.2014.02.010;doi0551
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Mitchell RK, 1997, ACAD MANAGE REV, V22, P853, DOI 10.2307/259247;1;1;10.2307/259247;doi2262
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Mok KY, 2015, INT J PROJ MANAG, V33, P446, DOI 10.1016/j.ijproman.2014.08.007;1;1;10.1016/j.ijproman.2014.08.007;doi0556
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Pace S., 2004, 20 IMP C COP, P28;6;8;;ref0419
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Patala S, 2016, IND MARKET MANAG, V59, P144, DOI 10.1016/j.indmarman.2016.03.001;1;1;10.1016/j.indmarman.2016.03.001;doi0626
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Preuss L., 2007, BUS STRATEG ENVIRON, V16, P354, DOI DOI 10.1002/BSE.578;1;1;10.1002/BSE.578;doi0039
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Priemus H, 2010, EUR J TRANSP INFRAST, V10, P19;1;1;;ref0450
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Ramirez E, 2014, IND MARKET MANAG, V43, P16, DOI 10.1016/j.indmarman.2013.07.012;1;1;10.1016/j.indmarman.2013.07.012;doi0623
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Ritvala T., 2012, 28 IMP C, V16;1;1;;ref0470
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Ritvala T, 2010, IND MARKET MANAG, V39, P898, DOI 10.1016/j.indmarman.2010.06.009;1;1;10.1016/j.indmarman.2010.06.009;doi0613
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Roloff J, 2008, J BUS ETHICS, V82, P233, DOI 10.1007/s10551-007-9573-3;1;1;10.1007/s10551-007-9573-3;doi0259
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Rowley TJ, 1997, ACAD MANAGE REV, V22, P887, DOI 10.2307/259248;1;1;10.2307/259248;doi2263
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Ryan A., 2008, 24 IMP C UPPS SWED U;1;1;;ref0480
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Sharma A, 2010, IND MARKET MANAG, V39, P330, DOI 10.1016/j.indmarman.2008.11.005;1;1;10.1016/j.indmarman.2008.11.005;doi0611
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Siggelkow N, 2007, ACAD MANAGE J, V50, P20, DOI 10.5465/amj.2007.24160882;1;1;10.5465/amj.2007.24160882;doi2359
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Skaates M. A., 2003, J SERV MARK, V17, P83, DOI DOI 10.1108/08876040310461291;1;4;10.1108/08876040310461291;doi1336
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Skaates MA, 2002, J BUS IND MARK, V17, P389, DOI 10.1108/08858620210439068;3;4;10.1108/08858620210439068;doi1335
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Uttam K, 2015, J CLEAN PROD, V86, P403, DOI 10.1016/j.jclepro.2014.08.031;1;1;10.1016/j.jclepro.2014.08.031;doi0681
WOS:000564630800044;10.1016/j.indmarman.2019.09.005;Sustainability agencing: The involvement of stakeholder networks in megaprojects;Wilson EJ, 2010, IND MARKET MANAG, V39, P76, DOI 10.1016/j.indmarman.2008.06.005;1;1;10.1016/j.indmarman.2008.06.005;doi0610
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Albert S, 1998, IDENTITY ORG BUILDIN, P273;2;2;;ref0009
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Albert S, 1985, RES ORG BEHAV, P263, DOI DOI 10.1057/CRR.2008.31;2;2;10.1057/CRR.2008.31;doi1043
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;AL-Tabbaa O, 2014, VOLUNTAS, V25, P657, DOI 10.1007/s11266-013-9357-6;1;1;10.1007/s11266-013-9357-6;doi0360
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Barman E, 2007, AM J SOCIOL, V112, P1416, DOI 10.1086/511802;1;1;10.1086/511802;doi1285
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Barry B, 2000, ORGAN SCI, V11, P648, DOI 10.1287/orsc.11.6.648.12537;1;1;10.1287/orsc.11.6.648.12537;doi2000
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Brickson S, 2000, ACAD MANAGE REV, V25, P82, DOI 10.2307/259264;3;3;10.2307/259264;doi2265
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Brickson SL, 2007, ACAD MANAGE REV, V32, P864, DOI 10.5465/AMR.2007.25275679;3;3;10.5465/AMR.2007.25275679;doi2421
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Carboni JL, 2016, VOLUNTAS, V27, P1781, DOI 10.1007/s11266-015-9677-9;1;1;10.1007/s11266-015-9677-9;doi0361
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Casey D, 2016, SER BIOENG, P131, DOI 10.1007/978-3-662-49118-8_5;2;2;10.1007/978-3-662-49118-8_5;doi0230
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Chan KB, 2010, J FAM ECON ISS, V31, P387, DOI 10.1007/s10834-010-9205-4;1;1;10.1007/s10834-010-9205-4;doi0344
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Cortis N., 2018, AUSTR GRANT MAKING C;1;1;;ref0111
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Empson L, 2013, J MANAGE STUD, V50, P808, DOI 10.1111/joms.12025;1;1;10.1111/joms.12025;doi1670
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Fang Q, 2020, VOLUNTAS, V31, P722, DOI 10.1007/s11266-019-00184-7;1;1;10.1007/s11266-019-00184-7;doi0365
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Fereday J, 2006, INT J QUAL METH, V5, P1, DOI DOI 10.1177/160940690600500107;1;1;10.1177/160940690600500107;doi1922
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Furneaux C, 2014, PUBLIC MANAG REV, V16, P1113, DOI 10.1080/14719037.2014.895030;1;1;10.1080/14719037.2014.895030;doi1232
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;GALASKIEWICZ J, 1991, ADMIN SCI QUART, V36, P88, DOI 10.2307/2393431;1;1;10.2307/2393431;doi2194
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Gandara D, 2017, J HIGH EDUC, V88, P701, DOI 10.1080/00221546.2016.1272089;1;1;10.1080/00221546.2016.1272089;doi1149
